I II III aVR aVL aVF V1 AO SPO2
0.015 0.066 0.056 -0.042 -0.017 0.059 0.022 87.400 4.122 
0.017 0.076 0.059 -0.046 -0.020 0.068 0.022 87.600 4.298 
0.007 0.088 0.081 -0.046 -0.037 0.085 0.017 87.800 4.415 
0.015 0.112 0.098 -0.063 -0.042 0.105 0.007 88.000 4.532 
0.024 0.120 0.095 -0.071 -0.034 0.107 0.007 87.800 4.650 
0.046 0.139 0.093 -0.093 -0.022 0.117 0.017 87.400 4.767 
0.042 0.142 0.103 -0.093 -0.029 0.122 0.002 87.000 4.816 
0.032 0.120 0.083 -0.073 -0.027 0.105 -0.015 86.600 4.864 
0.017 0.081 0.061 -0.046 -0.022 0.073 -0.020 86.000 4.913 
0.005 0.049 0.042 -0.024 -0.020 0.046 -0.029 85.400 4.962 
0.005 0.049 0.044 -0.027 -0.020 0.046 -0.037 84.800 4.962 
-0.000 0.051 0.044 -0.022 -0.024 0.051 -0.044 84.200 4.962 
0.007 0.027 0.015 -0.015 -0.005 0.024 -0.051 83.800 4.962 
0.007 -0.002 -0.015 -0.000 0.010 -0.005 -0.049 83.600 4.962 
-0.000 -0.007 -0.015 0.007 0.005 -0.007 -0.056 83.600 4.923 
-0.002 -0.017 -0.007 0.007 0.007 -0.015 -0.051 83.600 4.884 
-0.010 -0.024 -0.015 0.017 0.002 -0.020 -0.032 83.400 4.845 
-0.027 -0.029 -0.010 0.032 -0.012 -0.015 -0.012 83.400 4.806 
-0.024 -0.027 -0.005 0.027 -0.010 -0.015 -0.012 83.400 4.762 
-0.020 -0.029 -0.010 0.024 -0.005 -0.020 -0.010 83.200 4.718 
-0.007 -0.037 -0.029 0.022 0.012 -0.032 -0.017 83.200 4.674 
-0.000 -0.020 -0.022 0.012 0.010 -0.020 -0.020 83.000 4.630 
-0.002 -0.017 -0.015 0.010 0.007 -0.015 -0.024 82.400 4.581 
-0.005 -0.020 -0.015 0.012 0.005 -0.017 -0.022 81.800 4.532 
-0.007 -0.024 -0.022 0.020 0.005 -0.020 -0.022 80.800 4.484 
-0.012 -0.027 -0.012 0.020 0.002 -0.020 -0.017 79.800 4.435 
-0.010 -0.020 -0.015 0.017 -0.000 -0.015 -0.020 79.000 4.391 
-0.015 -0.024 -0.010 0.020 -0.002 -0.017 -0.020 78.400 4.347 
-0.017 -0.037 -0.020 0.027 0.002 -0.027 -0.022 77.800 4.303 
-0.000 -0.027 -0.034 0.017 0.015 -0.027 -0.027 77.400 4.259 
0.010 -0.020 -0.034 0.007 0.020 -0.024 -0.032 76.800 4.210 
0.007 -0.024 -0.029 0.007 0.020 -0.027 -0.032 76.400 4.161 
0.012 -0.027 -0.034 0.005 0.027 -0.032 -0.022 76.000 4.112 
0.010 -0.020 -0.029 0.005 0.020 -0.024 -0.024 75.600 4.063 
0.005 -0.007 -0.012 0.002 0.010 -0.010 -0.020 75.800 4.000 
-0.002 -0.015 -0.015 0.010 0.005 -0.012 -0.022 75.800 3.937 
0.005 -0.024 -0.027 0.010 0.017 -0.027 -0.015 75.800 3.873 
-0.002 -0.022 -0.022 0.015 0.010 -0.020 -0.017 75.800 3.810 
-0.002 -0.010 -0.010 0.007 0.002 -0.007 -0.022 75.600 3.736 
-0.010 -0.017 -0.005 0.012 -0.000 -0.012 -0.015 75.400 3.663 
-0.012 -0.037 -0.024 0.024 0.007 -0.029 -0.002 75.000 3.590 
-0.024 -0.044 -0.027 0.039 -0.002 -0.032 0.024 74.600 3.516 
-0.042 -0.066 -0.027 0.056 -0.007 -0.044 0.063 74.400 3.433 
-0.051 -0.061 -0.012 0.059 -0.020 -0.034 0.068 74.200 3.350 
-0.037 -0.046 -0.017 0.046 -0.012 -0.027 0.046 73.600 3.267 
-0.015 0.002 0.010 0.010 -0.015 0.010 0.022 73.200 3.184 
0.032 0.095 0.051 -0.056 -0.015 0.081 0.015 72.400 3.101 
0.164 0.242 0.066 -0.195 0.044 0.161 -0.005 71.600 3.018 
0.344 0.430 0.078 -0.383 0.129 0.259 -0.032 71.200 2.935 
0.571 0.637 0.059 -0.601 0.254 0.352 -0.134 71.000 2.852 
0.745 0.813 0.056 -0.772 0.339 0.442 -0.322 71.200 2.779 
0.799 0.852 0.056 -0.825 0.374 0.454 -0.454 71.600 2.706 
0.403 0.877 0.474 -0.640 -0.034 0.676 -0.357 71.600 2.632 
-0.073 0.911 0.987 -0.420 -0.527 0.947 -0.320 71.800 2.559 
-0.374 0.774 1.138 -0.195 -0.759 0.962 -0.278 71.600 2.510 
-0.486 0.589 1.070 -0.049 -0.779 0.833 -0.212 71.400 2.462 
-0.459 0.291 0.740 0.090 -0.603 0.520 -0.247 71.200 2.413 
-0.405 0.100 0.501 0.156 -0.454 0.303 -0.252 71.200 2.364 
-0.286 0.071 0.347 0.112 -0.320 0.215 -0.237 70.800 2.335 
-0.208 0.024 0.232 0.093 -0.220 0.129 -0.166 70.600 2.305 
-0.188 -0.042 0.144 0.117 -0.166 0.054 -0.088 70.200 2.276 
-0.154 -0.078 0.073 0.117 -0.115 -0.000 -0.054 69.800 2.247 
-0.098 -0.046 0.037 0.081 -0.073 0.002 -0.049 69.600 2.242 
-0.044 -0.037 -0.002 0.046 -0.024 -0.015 -0.039 69.400 2.237 
-0.039 -0.046 -0.012 0.046 -0.015 -0.027 -0.012 69.200 2.232 
-0.049 -0.054 -0.007 0.054 -0.022 -0.029 0.010 69.000 2.227 
-0.056 -0.044 0.002 0.056 -0.034 -0.015 0.015 68.200 2.232 
-0.044 -0.049 -0.007 0.049 -0.020 -0.027 0.020 67.400 2.237 
-0.054 -0.066 -0.015 0.061 -0.020 -0.039 0.027 66.800 2.242 
-0.054 -0.059 -0.005 0.056 -0.024 -0.032 0.027 66.000 2.247 
-0.051 -0.054 -0.007 0.056 -0.024 -0.027 0.020 66.400 2.261 
-0.042 -0.068 -0.027 0.056 -0.007 -0.046 0.015 66.800 2.276 
-0.037 -0.066 -0.034 0.054 -0.002 -0.046 0.012 67.400 2.291 
-0.037 -0.059 -0.020 0.046 -0.007 -0.039 0.007 68.200 2.305 
-0.037 -0.056 -0.029 0.051 -0.007 -0.037 0.010 68.800 2.325 
-0.024 -0.076 -0.059 0.054 0.015 -0.063 0.010 69.600 2.344 
-0.022 -0.081 -0.068 0.056 0.020 -0.068 0.012 71.600 2.364 
-0.027 -0.063 -0.042 0.049 0.005 -0.049 0.010 73.800 2.383 
-0.024 -0.056 -0.037 0.044 0.005 -0.044 0.007 77.200 2.383 
-0.022 -0.063 -0.044 0.044 0.010 -0.051 0.007 80.600 2.383 
-0.020 -0.066 -0.044 0.042 0.015 -0.056 0.017 82.800 2.383 
-0.017 -0.046 -0.032 0.034 0.007 -0.037 0.012 85.200 2.383 
-0.007 -0.037 -0.032 0.024 0.012 -0.032 0.012 86.000 2.374 
-0.005 -0.046 -0.042 0.027 0.020 -0.044 0.012 87.000 2.364 
-0.002 -0.042 -0.042 0.024 0.020 -0.039 0.017 88.000 2.354 
-0.010 -0.032 -0.022 0.022 0.007 -0.027 0.024 89.200 2.344 
-0.010 -0.024 -0.020 0.020 0.002 -0.020 0.027 91.400 2.325 
-0.000 -0.039 -0.039 0.020 0.020 -0.039 0.024 93.400 2.305 
-0.002 -0.046 -0.046 0.027 0.022 -0.044 0.034 95.200 2.286 
0.005 -0.034 -0.044 0.017 0.022 -0.037 0.032 97.000 2.266 
-0.012 -0.027 -0.020 0.022 0.002 -0.020 0.032 98.000 2.247 
-0.005 -0.034 -0.032 0.022 0.012 -0.032 0.032 99.000 2.227 
-0.005 -0.027 -0.032 0.022 0.010 -0.024 0.032 99.400 2.208 
-0.007 -0.017 -0.015 0.015 0.002 -0.012 0.034 99.600 2.188 
-0.007 -0.015 -0.012 0.015 -0.000 -0.010 0.039 100.000 2.168 
-0.005 -0.017 -0.017 0.015 0.005 -0.015 0.037 100.200 2.149 
-0.010 -0.012 -0.012 0.017 -0.002 -0.007 0.037 101.200 2.129 
-0.010 -0.002 0.002 0.010 -0.007 0.002 0.037 102.000 2.110 
-0.010 -0.002 -0.002 0.012 -0.007 0.002 0.042 103.600 2.085 
-0.005 0.005 0.005 0.002 -0.007 0.007 0.042 105.000 2.061 
-0.015 -0.000 0.010 0.010 -0.015 0.007 0.056 106.600 2.037 
-0.012 0.015 0.022 0.002 -0.020 0.022 0.066 108.200 2.012 
-0.012 0.017 0.022 0.002 -0.020 0.024 0.073 109.800 1.983 
-0.012 0.012 0.022 0.002 -0.017 0.020 0.073 111.200 1.954 
-0.000 0.020 0.012 -0.005 -0.010 0.020 0.076 112.800 1.924 
0.010 0.032 0.022 -0.020 -0.005 0.027 0.068 114.200 1.895 
0.015 0.044 0.027 -0.027 -0.007 0.037 0.061 115.200 1.871 
0.022 0.046 0.022 -0.032 -0.000 0.037 0.066 116.000 1.846 
0.020 0.054 0.034 -0.037 -0.007 0.044 0.061 116.400 1.822 
0.017 0.059 0.044 -0.039 -0.012 0.051 0.066 116.600 1.797 
0.017 0.061 0.039 -0.037 -0.012 0.054 0.059 117.000 1.768 
0.020 0.061 0.039 -0.039 -0.010 0.051 0.056 117.400 1.739 
0.015 0.066 0.046 -0.037 -0.017 0.059 0.056 118.000 1.709 
0.020 0.073 0.051 -0.044 -0.017 0.063 0.049 118.400 1.680 
0.029 0.076 0.042 -0.049 -0.007 0.061 0.042 118.400 1.651 
0.034 0.066 0.032 -0.049 0.002 0.049 0.042 118.200 1.621 
0.032 0.076 0.042 -0.051 -0.005 0.061 0.034 117.800 1.592 
0.034 0.081 0.046 -0.056 -0.005 0.063 0.027 117.400 1.563 
0.032 0.061 0.027 -0.044 0.002 0.046 0.024 117.400 1.538 
0.037 0.056 0.015 -0.044 0.010 0.039 0.010 117.400 1.514 
0.022 0.049 0.024 -0.034 -0.002 0.039 0.007 117.400 1.490 
0.017 0.046 0.032 -0.032 -0.005 0.039 -0.000 117.600 1.465 
0.022 0.034 0.012 -0.027 0.005 0.024 -0.002 117.600 1.446 
0.024 0.020 -0.007 -0.020 0.015 0.007 -0.002 117.600 1.426 
0.015 0.015 -0.002 -0.012 0.007 0.007 -0.002 117.800 1.407 
0.010 0.005 -0.002 -0.007 0.007 -0.000 -0.002 118.000 1.387 
0.007 0.005 -0.010 -0.002 0.005 0.002 -0.000 118.200 1.372 
0.010 -0.005 -0.022 0.002 0.012 -0.010 -0.005 118.400 1.358 
-0.002 -0.005 -0.010 0.007 -0.000 -0.002 -0.005 118.400 1.343 
-0.007 -0.012 -0.005 0.010 -0.000 -0.007 -0.012 118.400 1.328 
-0.007 -0.012 -0.010 0.012 -0.000 -0.007 -0.012 118.600 1.314 
-0.012 -0.022 -0.017 0.022 -0.000 -0.015 -0.012 118.600 1.299 
-0.020 -0.027 -0.012 0.027 -0.005 -0.017 -0.017 118.800 1.284 
-0.017 -0.022 -0.012 0.024 -0.005 -0.012 -0.012 118.800 1.270 
-0.015 -0.029 -0.022 0.027 -0.000 -0.022 -0.015 118.400 1.250 
-0.002 -0.034 -0.029 0.017 0.015 -0.032 -0.007 117.800 1.231 
-0.022 -0.024 -0.005 0.024 -0.010 -0.012 -0.005 116.400 1.211 
-0.024 -0.022 0.002 0.024 -0.012 -0.010 -0.010 114.800 1.192 
-0.020 -0.034 -0.010 0.024 -0.002 -0.024 -0.010 112.600 1.167 
-0.027 -0.034 -0.015 0.034 -0.010 -0.020 -0.010 110.400 1.143 
-0.022 -0.032 -0.007 0.027 -0.005 -0.020 -0.005 108.000 1.118 
-0.039 -0.032 0.010 0.034 -0.022 -0.012 0.002 105.600 1.094 
-0.034 -0.044 -0.007 0.039 -0.012 -0.027 -0.000 102.800 1.074 
-0.027 -0.049 -0.024 0.039 -0.002 -0.034 -0.007 100.000 1.055 
-0.022 -0.051 -0.037 0.042 0.005 -0.039 -0.012 97.000 1.035 
-0.024 -0.049 -0.027 0.039 -0.000 -0.037 -0.007 93.800 1.016 
-0.024 -0.056 -0.032 0.042 0.005 -0.044 -0.010 91.800 1.001 
-0.032 -0.071 -0.046 0.056 0.005 -0.054 -0.007 89.800 0.987 
-0.029 -0.054 -0.029 0.044 -0.002 -0.039 -0.012 89.400 0.972 
-0.022 -0.037 -0.020 0.032 -0.002 -0.024 -0.017 89.000 0.957 
-0.024 -0.042 -0.024 0.037 -0.002 -0.029 -0.017 89.200 0.972 
-0.022 -0.042 -0.022 0.034 -0.000 -0.029 -0.017 89.400 0.987 
-0.020 -0.042 -0.027 0.034 0.002 -0.032 -0.015 89.400 1.001 
-0.017 -0.039 -0.029 0.032 0.002 -0.029 -0.012 89.400 1.016 
-0.010 -0.034 -0.037 0.029 0.007 -0.029 -0.022 89.600 1.070 
-0.002 -0.032 -0.034 0.020 0.015 -0.029 -0.022 90.000 1.123 
-0.017 -0.027 -0.020 0.027 -0.002 -0.017 -0.017 91.000 1.177 
-0.005 -0.017 -0.017 0.015 0.005 -0.015 -0.022 91.800 1.231 
0.012 -0.010 -0.027 0.002 0.017 -0.015 -0.024 92.400 1.324 
0.010 -0.000 -0.012 -0.002 0.010 -0.005 -0.020 93.200 1.416 
-0.002 0.020 0.017 -0.005 -0.012 0.022 -0.005 93.600 1.509 
0.005 0.042 0.037 -0.022 -0.015 0.039 0.002 94.000 1.602 
0.015 0.046 0.032 -0.029 -0.007 0.039 0.015 94.400 1.724 
0.020 0.056 0.037 -0.037 -0.007 0.046 0.017 95.000 1.846 
0.027 0.066 0.039 -0.046 -0.005 0.054 0.007 95.400 1.968 
0.037 0.073 0.034 -0.054 -0.000 0.056 0.002 95.600 2.090 
0.044 0.088 0.044 -0.066 -0.000 0.066 0.005 95.600 2.222 
0.049 0.112 0.063 -0.081 -0.007 0.088 0.012 95.400 2.354 
0.034 0.117 0.081 -0.073 -0.024 0.100 -0.002 94.800 2.486 
0.027 0.085 0.056 -0.054 -0.015 0.073 -0.022 94.400 2.618 
0.015 0.051 0.037 -0.032 -0.010 0.044 -0.039 93.800 2.842 
0.002 0.042 0.032 -0.017 -0.017 0.042 -0.046 93.200 3.067 
0.012 0.046 0.032 -0.027 -0.010 0.042 -0.046 92.400 3.292 
0.027 0.027 -0.007 -0.022 0.015 0.015 -0.051 91.600 3.516 
0.034 0.002 -0.037 -0.015 0.034 -0.015 -0.061 91.000 3.575 
0.037 -0.024 -0.059 -0.007 0.049 -0.042 -0.063 90.400 3.634 
0.032 -0.039 -0.073 0.005 0.051 -0.054 -0.061 90.000 3.692 
0.022 -0.056 -0.083 0.020 0.051 -0.066 -0.056 89.400 3.751 
0.007 -0.066 -0.078 0.032 0.042 -0.068 -0.044 89.200 3.775 
-0.010 -0.063 -0.056 0.039 0.022 -0.059 -0.027 88.800 3.800 
-0.029 -0.059 -0.034 0.046 -0.000 -0.044 -0.012 88.600 3.824 
-0.015 -0.063 -0.051 0.042 0.017 -0.056 -0.010 88.400 3.849 
-0.005 -0.066 -0.063 0.037 0.029 -0.063 -0.015 88.200 3.844 
-0.007 -0.063 -0.063 0.039 0.024 -0.059 -0.012 88.000 3.839 
-0.020 -0.063 -0.046 0.044 0.012 -0.054 -0.005 87.800 3.834 
-0.020 -0.063 -0.049 0.044 0.012 -0.054 -0.000 87.800 3.829 
-0.022 -0.066 -0.044 0.044 0.012 -0.054 -0.005 87.800 3.805 
-0.020 -0.056 -0.042 0.042 0.010 -0.046 -0.007 87.800 3.780 
-0.017 -0.049 -0.029 0.032 0.007 -0.039 -0.010 87.600 3.756 
-0.020 -0.049 -0.034 0.037 0.005 -0.039 -0.002 87.200 3.731 
-0.024 -0.049 -0.029 0.039 -0.000 -0.037 -0.005 86.800 3.697 
-0.032 -0.051 -0.022 0.044 -0.005 -0.034 -0.007 86.400 3.663 
-0.029 -0.051 -0.022 0.042 -0.002 -0.037 -0.007 85.800 3.629 
-0.032 -0.059 -0.029 0.046 -0.002 -0.042 0.007 85.400 3.595 
-0.027 -0.071 -0.044 0.049 0.010 -0.056 0.012 84.800 3.560 
-0.029 -0.056 -0.027 0.044 -0.000 -0.042 0.002 84.400 3.526 
-0.024 -0.039 -0.020 0.034 -0.005 -0.027 0.007 84.000 3.492 
-0.020 -0.034 -0.017 0.029 -0.002 -0.024 -0.005 83.400 3.458 
-0.024 -0.029 -0.015 0.032 -0.010 -0.017 0.002 83.000 3.409 
-0.027 -0.022 -0.002 0.029 -0.015 -0.007 -0.000 82.600 3.360 
-0.027 -0.029 -0.002 0.029 -0.012 -0.015 0.007 82.200 3.311 
-0.032 -0.027 -0.005 0.034 -0.017 -0.010 0.002 81.600 3.263 
-0.039 -0.037 -0.005 0.042 -0.020 -0.017 0.012 81.400 3.204 
-0.046 -0.044 0.002 0.046 -0.024 -0.020 0.034 81.200 3.145 
-0.059 -0.076 -0.015 0.066 -0.020 -0.046 0.078 81.000 3.087 
-0.071 -0.083 -0.017 0.081 -0.029 -0.046 0.088 81.000 3.028 
-0.056 -0.071 -0.012 0.063 -0.020 -0.042 0.068 80.800 2.960 
-0.037 -0.015 0.020 0.027 -0.029 0.005 0.042 80.600 2.891 
0.022 0.059 0.044 -0.044 -0.007 0.049 0.042 80.600 2.823 
0.151 0.195 0.049 -0.176 0.054 0.120 0.037 80.400 2.755 
0.332 0.393 0.061 -0.361 0.137 0.227 0.007 80.400 2.681 
0.579 0.630 0.051 -0.603 0.264 0.342 -0.134 80.600 2.608 
0.772 0.813 0.037 -0.789 0.366 0.427 -0.344 80.600 2.535 
0.823 0.850 0.027 -0.835 0.398 0.440 -0.484 80.800 2.462 
0.405 0.869 0.462 -0.635 -0.029 0.667 -0.376 80.600 2.388 
-0.083 0.952 1.040 -0.437 -0.559 0.994 -0.364 80.600 2.315 
-0.349 0.794 1.145 -0.222 -0.745 0.969 -0.335 80.400 2.242 
-0.466 0.586 1.050 -0.059 -0.759 0.821 -0.303 80.200 2.168 
-0.464 0.249 0.708 0.110 -0.589 0.481 -0.288 80.000 2.110 
-0.379 0.142 0.508 0.125 -0.449 0.332 -0.276 79.800 2.051 
-0.261 0.122 0.379 0.073 -0.322 0.254 -0.220 79.400 1.993 
-0.188 0.046 0.232 0.073 -0.210 0.142 -0.144 79.200 1.934 
-0.149 -0.042 0.103 0.098 -0.127 0.034 -0.078 78.800 1.895 
-0.110 -0.090 0.015 0.103 -0.063 -0.034 -0.044 78.600 1.856 
-0.068 -0.068 -0.007 0.073 -0.034 -0.034 -0.034 78.200 1.817 
-0.039 -0.063 -0.024 0.051 -0.007 -0.044 -0.020 78.000 1.778 
-0.037 -0.063 -0.029 0.051 -0.005 -0.044 0.007 77.800 1.768 
-0.034 -0.061 -0.024 0.046 -0.002 -0.044 0.012 77.400 1.758 
-0.022 -0.059 -0.042 0.044 0.007 -0.046 0.015 77.200 1.748 
-0.017 -0.063 -0.049 0.042 0.015 -0.054 0.020 76.800 1.739 
-0.020 -0.063 -0.049 0.044 0.012 -0.054 0.029 76.600 1.748 
-0.017 -0.059 -0.044 0.039 0.012 -0.049 0.037 76.200 1.758 
-0.015 -0.063 -0.051 0.042 0.017 -0.056 0.032 76.200 1.768 
-0.015 -0.063 -0.051 0.042 0.017 -0.056 0.024 76.000 1.778 
-0.020 -0.049 -0.037 0.039 0.005 -0.039 0.027 75.800 1.797 
-0.020 -0.039 -0.020 0.029 -0.000 -0.029 0.020 75.800 1.817 
-0.015 -0.051 -0.034 0.032 0.012 -0.044 0.022 76.000 1.836 
-0.015 -0.063 -0.051 0.042 0.017 -0.056 0.034 76.200 1.856 
-0.024 -0.068 -0.044 0.046 0.010 -0.056 0.039 77.200 1.885 
-0.024 -0.061 -0.039 0.044 0.007 -0.049 0.039 78.400 1.915 
-0.020 -0.066 -0.046 0.044 0.015 -0.056 0.032 81.000 1.944 
-0.015 -0.066 -0.051 0.042 0.020 -0.059 0.037 83.400 1.973 
-0.022 -0.068 -0.049 0.046 0.012 -0.056 0.044 86.200 1.993 
-0.012 -0.056 -0.039 0.032 0.017 -0.049 0.042 88.800 2.012 
-0.010 -0.068 -0.059 0.039 0.024 -0.063 0.039 90.600 2.032 
-0.007 -0.063 -0.051 0.034 0.024 -0.059 0.034 92.200 2.051 
-0.012 -0.044 -0.034 0.029 0.010 -0.037 0.039 93.600 2.061 
-0.015 -0.034 -0.017 0.024 0.002 -0.027 0.039 95.200 2.071 
-0.007 -0.037 -0.032 0.024 0.012 -0.032 0.044 96.800 2.081 
-0.015 -0.056 -0.046 0.039 0.015 -0.049 0.049 98.600 2.090 
-0.020 -0.054 -0.039 0.039 0.007 -0.044 0.051 100.000 2.090 
-0.022 -0.039 -0.022 0.034 -0.002 -0.027 0.054 101.200 2.090 
-0.010 -0.029 -0.022 0.022 0.005 -0.024 0.061 101.800 2.090 
-0.015 -0.020 -0.002 0.017 -0.005 -0.012 0.066 102.600 2.090 
-0.015 -0.012 -0.000 0.015 -0.007 -0.005 0.073 102.800 2.081 
-0.012 -0.005 0.002 0.012 -0.010 0.002 0.076 103.000 2.071 
-0.010 -0.015 -0.005 0.012 -0.002 -0.010 0.071 103.000 2.061 
-0.017 -0.017 -0.002 0.020 -0.007 -0.007 0.073 103.000 2.051 
-0.015 -0.005 0.012 0.010 -0.012 0.002 0.071 103.200 2.037 
-0.015 -0.000 0.020 0.005 -0.015 0.007 0.081 103.400 2.022 
-0.012 -0.000 0.010 0.007 -0.012 0.007 0.081 104.400 2.007 
-0.012 -0.002 0.012 0.007 -0.010 0.005 0.078 105.400 1.993 
-0.007 0.024 0.032 -0.007 -0.020 0.029 0.076 106.800 1.973 
-0.010 0.032 0.044 -0.012 -0.024 0.037 0.078 108.200 1.954 
-0.002 0.027 0.034 -0.015 -0.015 0.029 0.078 109.600 1.934 
-0.002 0.027 0.032 -0.012 -0.015 0.029 0.083 110.800 1.915 
-0.007 0.039 0.049 -0.017 -0.027 0.044 0.083 112.200 1.861 
-0.005 0.037 0.046 -0.017 -0.022 0.039 0.085 113.400 1.807 
0.005 0.017 0.017 -0.012 -0.002 0.015 0.088 114.800 1.753 
-0.005 0.024 0.032 -0.010 -0.017 0.027 0.083 116.000 1.700 
-0.005 0.042 0.051 -0.020 -0.024 0.044 0.073 116.800 1.670 
-0.010 0.049 0.061 -0.020 -0.034 0.054 0.073 117.400 1.641 
-0.002 0.042 0.044 -0.020 -0.022 0.044 0.068 116.800 1.612 
0.007 0.044 0.039 -0.027 -0.015 0.042 0.063 116.200 1.582 
0.012 0.061 0.054 -0.039 -0.017 0.056 0.061 115.600 1.553 
0.017 0.068 0.059 -0.046 -0.017 0.061 0.049 114.800 1.524 
0.027 0.063 0.049 -0.051 -0.005 0.051 0.044 115.400 1.495 
0.020 0.061 0.051 -0.044 -0.010 0.051 0.044 116.000 1.465 
0.012 0.063 0.061 -0.042 -0.020 0.059 0.044 117.200 1.436 
0.032 0.068 0.042 -0.051 -0.002 0.054 0.034 118.400 1.407 
0.039 0.054 0.024 -0.051 0.012 0.034 0.024 119.000 1.377 
0.029 0.061 0.034 -0.046 -0.000 0.046 0.012 119.800 1.348 
0.022 0.056 0.034 -0.039 -0.005 0.046 0.012 120.600 1.328 
0.022 0.056 0.034 -0.039 -0.005 0.046 0.005 121.400 1.309 
0.017 0.029 0.012 -0.022 0.002 0.022 -0.002 122.200 1.289 
0.010 0.017 0.007 -0.012 0.002 0.012 -0.005 122.800 1.270 
0.005 0.017 0.012 -0.010 -0.002 0.015 -0.002 122.800 1.255 
0.002 0.002 0.002 -0.002 0.002 0.002 0.002 122.600 1.241 
0.007 -0.010 -0.015 -0.000 0.012 -0.012 -0.005 122.000 1.226 
0.012 -0.012 -0.020 -0.002 0.020 -0.017 -0.002 121.200 1.211 
-0.007 -0.000 0.005 0.005 -0.007 0.005 -0.002 120.200 1.197 
-0.005 -0.007 -0.002 0.007 -0.000 -0.005 -0.007 119.200 1.182 
-0.007 -0.012 -0.007 0.012 -0.000 -0.007 -0.010 118.400 1.167 
-0.007 -0.020 -0.002 0.010 0.002 -0.015 -0.007 117.600 1.153 
-0.017 -0.024 -0.002 0.020 -0.005 -0.015 -0.007 117.000 1.128 
-0.015 -0.029 -0.020 0.024 -0.000 -0.022 -0.005 116.600 1.104 
-0.020 -0.039 -0.020 0.029 -0.000 -0.029 -0.005 116.200 1.079 
-0.027 -0.037 -0.015 0.034 -0.007 -0.022 -0.002 115.600 1.055 
-0.022 -0.027 -0.005 0.024 -0.007 -0.015 -0.005 114.800 1.026 
-0.020 -0.024 -0.012 0.027 -0.007 -0.015 -0.005 114.000 0.996 
-0.024 -0.037 -0.007 0.029 -0.005 -0.024 0.005 112.800 0.967 
-0.029 -0.034 -0.002 0.032 -0.012 -0.020 0.002 111.600 0.938 
-0.034 -0.042 -0.010 0.039 -0.012 -0.024 0.005 109.800 0.908 
-0.032 -0.049 -0.015 0.039 -0.007 -0.032 0.005 108.000 0.879 
-0.032 -0.044 -0.012 0.039 -0.010 -0.027 -0.000 105.800 0.850 
-0.044 -0.034 0.007 0.042 -0.027 -0.012 0.007 103.600 0.821 
-0.042 -0.032 0.005 0.039 -0.024 -0.010 0.015 101.400 0.811 
-0.032 -0.039 -0.007 0.037 -0.012 -0.022 0.007 99.200 0.801 
-0.027 -0.039 -0.015 0.034 -0.007 -0.024 0.005 97.400 0.791 
-0.034 -0.039 -0.005 0.037 -0.015 -0.022 0.012 95.400 0.781 
-0.044 -0.039 0.010 0.039 -0.024 -0.017 0.017 94.200 0.806 
-0.044 -0.051 -0.012 0.051 -0.017 -0.029 0.022 93.000 0.830 
-0.046 -0.051 -0.007 0.051 -0.020 -0.027 0.015 92.800 0.855 
-0.044 -0.044 -0.002 0.046 -0.022 -0.022 0.017 92.400 0.879 
-0.037 -0.044 -0.005 0.039 -0.015 -0.024 0.022 92.600 0.952 
-0.032 -0.049 -0.017 0.042 -0.007 -0.032 0.027 92.800 1.026 
-0.029 -0.056 -0.024 0.042 -0.000 -0.042 0.027 93.200 1.099 
-0.029 -0.051 -0.017 0.039 -0.002 -0.037 0.022 93.800 1.172 
-0.027 -0.042 -0.020 0.037 -0.005 -0.027 0.015 94.200 1.289 
-0.029 -0.051 -0.015 0.037 -0.002 -0.037 0.020 94.800 1.407 
-0.037 -0.049 -0.012 0.044 -0.012 -0.029 0.020 95.000 1.524 
-0.032 -0.037 -0.005 0.034 -0.012 -0.020 0.015 95.200 1.641 
-0.034 -0.024 0.007 0.032 -0.022 -0.007 0.017 95.200 1.788 
-0.029 -0.012 0.015 0.022 -0.022 0.002 0.015 95.000 1.934 
-0.024 -0.002 0.027 0.012 -0.022 0.010 0.022 94.800 2.081 
-0.029 0.017 0.046 0.007 -0.037 0.032 0.029 94.600 2.227 
-0.022 0.044 0.066 -0.010 -0.044 0.056 0.042 94.600 2.388 
-0.005 0.049 0.054 -0.022 -0.029 0.051 0.049 94.600 2.549 
-0.015 0.056 0.066 -0.017 -0.042 0.063 0.066 94.800 2.711 
-0.002 0.068 0.071 -0.032 -0.037 0.071 0.054 95.000 2.872 
0.020 0.085 0.071 -0.054 -0.022 0.076 0.044 94.800 3.013 
0.032 0.093 0.066 -0.063 -0.015 0.078 0.042 94.600 3.155 
0.024 0.107 0.085 -0.066 -0.029 0.095 0.042 94.400 3.297 
0.017 0.122 0.103 -0.068 -0.044 0.115 0.022 94.000 3.438 
0.005 0.085 0.085 -0.046 -0.037 0.083 0.005 93.800 3.546 
-0.012 0.044 0.059 -0.017 -0.034 0.051 -0.010 93.600 3.653 
-0.020 0.022 0.044 -0.002 -0.029 0.032 -0.012 93.200 3.761 
-0.007 0.024 0.039 -0.012 -0.020 0.029 -0.022 92.600 3.868 
0.007 0.015 0.015 -0.015 -0.000 0.012 -0.024 92.000 3.932 
0.012 -0.002 -0.010 -0.007 0.015 -0.007 -0.037 91.200 3.995 
0.007 -0.024 -0.029 0.007 0.020 -0.027 -0.054 90.600 4.059 
