I II III aVR aVL aVF V1 AO SPO2
-0.029 -0.117 -0.085 0.073 0.029 -0.103 0.020 92.600 3.863 
-0.029 -0.107 -0.081 0.071 0.024 -0.093 0.015 92.000 3.849 
-0.027 -0.112 -0.093 0.073 0.029 -0.098 0.015 92.000 3.829 
-0.020 -0.112 -0.095 0.068 0.037 -0.103 0.015 91.800 3.810 
-0.017 -0.105 -0.093 0.063 0.037 -0.095 0.015 91.800 3.790 
-0.027 -0.110 -0.085 0.071 0.029 -0.095 0.024 92.000 3.770 
-0.032 -0.117 -0.085 0.076 0.027 -0.100 0.029 92.200 3.741 
-0.037 -0.117 -0.085 0.081 0.022 -0.098 0.032 92.400 3.712 
-0.039 -0.110 -0.078 0.078 0.017 -0.090 0.022 92.600 3.683 
-0.034 -0.103 -0.073 0.071 0.017 -0.085 0.024 92.800 3.653 
-0.024 -0.085 -0.068 0.059 0.020 -0.073 0.020 92.800 3.609 
-0.039 -0.088 -0.054 0.066 0.005 -0.068 0.020 92.800 3.565 
-0.034 -0.095 -0.059 0.063 0.015 -0.078 0.020 92.600 3.521 
-0.027 -0.093 -0.063 0.059 0.020 -0.078 0.027 92.400 3.477 
-0.032 -0.112 -0.083 0.073 0.024 -0.095 0.032 92.200 3.419 
-0.037 -0.115 -0.083 0.078 0.022 -0.095 0.034 91.800 3.360 
-0.042 -0.117 -0.073 0.078 0.017 -0.095 0.032 91.400 3.302 
-0.046 -0.115 -0.073 0.083 0.012 -0.090 0.037 91.000 3.243 
-0.039 -0.105 -0.071 0.076 0.015 -0.085 0.054 90.800 3.175 
-0.039 -0.122 -0.078 0.078 0.022 -0.103 0.083 90.600 3.106 
-0.017 -0.120 -0.100 0.068 0.044 -0.110 0.110 90.200 3.038 
0.005 -0.056 -0.066 0.029 0.034 -0.059 0.093 89.800 2.969 
0.044 0.061 0.012 -0.049 0.015 0.039 0.044 89.400 2.911 
0.078 0.166 0.085 -0.120 -0.005 0.127 -0.034 89.000 2.852 
0.149 0.276 0.127 -0.212 0.012 0.203 -0.151 88.400 2.794 
0.256 0.400 0.142 -0.327 0.056 0.274 -0.300 87.800 2.735 
0.327 0.491 0.168 -0.410 0.083 0.327 -0.408 87.200 2.681 
0.325 0.476 0.151 -0.400 0.088 0.315 -0.447 86.600 2.628 
0.256 0.354 0.095 -0.303 0.081 0.227 -0.442 86.200 2.574 
0.137 0.171 0.034 -0.154 0.051 0.103 -0.393 85.600 2.520 
0.015 -0.027 -0.044 0.007 0.029 -0.034 -0.330 85.400 2.481 
-0.112 -0.205 -0.093 0.159 -0.010 -0.149 -0.247 85.000 2.442 
-0.166 -0.315 -0.147 0.239 -0.007 -0.232 -0.195 84.800 2.403 
-0.186 -0.386 -0.195 0.283 0.007 -0.293 -0.161 84.400 2.364 
-0.193 -0.405 -0.217 0.303 0.010 -0.308 -0.122 84.000 2.364 
-0.173 -0.344 -0.178 0.264 -0.000 -0.256 -0.112 83.600 2.364 
-0.142 -0.281 -0.134 0.210 -0.000 -0.210 -0.088 83.000 2.364 
-0.117 -0.237 -0.112 0.173 0.002 -0.178 -0.061 82.600 2.364 
-0.100 -0.195 -0.098 0.149 -0.002 -0.144 -0.049 82.000 2.374 
-0.073 -0.178 -0.105 0.127 0.017 -0.142 -0.042 81.400 2.383 
-0.063 -0.149 -0.093 0.110 0.012 -0.117 -0.020 80.800 2.393 
-0.039 -0.129 -0.093 0.085 0.027 -0.110 -0.007 80.200 2.403 
-0.034 -0.122 -0.095 0.083 0.027 -0.105 0.005 80.000 2.413 
-0.029 -0.105 -0.078 0.068 0.024 -0.090 0.010 79.800 2.422 
-0.024 -0.090 -0.076 0.063 0.022 -0.078 0.020 80.200 2.432 
-0.012 -0.081 -0.068 0.046 0.029 -0.073 0.022 80.400 2.442 
-0.012 -0.066 -0.056 0.042 0.022 -0.059 0.032 81.000 2.452 
-0.010 -0.061 -0.056 0.039 0.022 -0.056 0.034 81.800 2.462 
-0.022 -0.076 -0.059 0.051 0.017 -0.063 0.032 82.200 2.471 
-0.005 -0.073 -0.073 0.042 0.032 -0.071 0.029 82.800 2.481 
0.002 -0.073 -0.081 0.039 0.039 -0.073 0.032 83.000 2.481 
0.002 -0.068 -0.071 0.034 0.037 -0.068 0.037 83.400 2.481 
-0.005 -0.071 -0.066 0.039 0.032 -0.068 0.039 83.400 2.481 
-0.007 -0.066 -0.059 0.037 0.027 -0.061 0.039 83.400 2.481 
0.005 -0.063 -0.066 0.029 0.037 -0.066 0.042 83.400 2.476 
0.002 -0.073 -0.076 0.037 0.039 -0.073 0.034 83.200 2.471 
0.002 -0.063 -0.066 0.032 0.034 -0.063 0.034 83.400 2.466 
0.022 -0.061 -0.078 0.017 0.054 -0.071 0.039 83.400 2.462 
0.010 -0.056 -0.066 0.024 0.039 -0.061 0.029 84.200 2.447 
0.005 -0.042 -0.046 0.020 0.027 -0.044 0.024 85.000 2.432 
0.015 -0.034 -0.049 0.010 0.032 -0.042 0.029 86.400 2.418 
0.012 -0.027 -0.044 0.010 0.027 -0.032 0.020 88.000 2.403 
0.010 -0.022 -0.037 0.010 0.022 -0.027 0.024 90.000 2.383 
0.017 -0.017 -0.044 0.005 0.027 -0.024 0.020 92.200 2.364 
0.017 -0.012 -0.029 -0.002 0.024 -0.020 0.020 94.600 2.344 
0.034 -0.012 -0.051 -0.007 0.042 -0.029 0.015 97.200 2.325 
0.037 -0.007 -0.049 -0.012 0.042 -0.024 0.010 99.800 2.300 
0.034 0.005 -0.032 -0.017 0.032 -0.012 0.010 102.400 2.276 
0.054 0.029 -0.029 -0.039 0.039 0.002 0.002 105.200 2.252 
0.059 0.046 -0.010 -0.054 0.037 0.017 0.002 107.800 2.227 
0.056 0.061 -0.000 -0.056 0.027 0.034 -0.005 110.400 2.198 
0.068 0.088 0.012 -0.073 0.024 0.054 -0.015 113.000 2.168 
0.076 0.110 0.029 -0.090 0.022 0.073 -0.017 115.200 2.139 
0.088 0.110 0.024 -0.100 0.034 0.066 -0.022 117.600 2.110 
0.085 0.125 0.039 -0.105 0.024 0.083 -0.037 119.400 2.081 
0.085 0.132 0.044 -0.107 0.020 0.090 -0.029 121.400 2.051 
0.095 0.164 0.063 -0.127 0.015 0.117 -0.037 123.000 2.022 
0.098 0.171 0.068 -0.132 0.012 0.122 -0.034 124.400 1.993 
0.117 0.195 0.071 -0.151 0.020 0.137 -0.044 125.400 1.958 
0.127 0.217 0.081 -0.166 0.020 0.154 -0.044 126.200 1.924 
0.129 0.220 0.090 -0.173 0.020 0.156 -0.051 126.400 1.890 
0.139 0.230 0.090 -0.183 0.024 0.161 -0.051 126.800 1.856 
0.147 0.247 0.103 -0.198 0.024 0.173 -0.068 126.400 1.827 
0.144 0.271 0.122 -0.205 0.010 0.200 -0.081 126.000 1.797 
0.144 0.274 0.137 -0.212 0.007 0.203 -0.078 125.200 1.768 
0.154 0.288 0.137 -0.222 0.010 0.212 -0.081 124.400 1.739 
0.151 0.295 0.142 -0.222 0.005 0.220 -0.083 123.600 1.705 
0.156 0.310 0.154 -0.232 0.002 0.232 -0.093 122.600 1.670 
0.159 0.313 0.156 -0.237 0.002 0.234 -0.090 121.400 1.636 
0.154 0.315 0.161 -0.234 -0.002 0.239 -0.090 120.400 1.602 
0.149 0.308 0.156 -0.227 -0.005 0.234 -0.090 119.400 1.573 
0.154 0.303 0.151 -0.230 0.002 0.227 -0.090 118.400 1.543 
0.137 0.293 0.147 -0.210 -0.010 0.225 -0.098 117.600 1.514 
0.132 0.276 0.144 -0.203 -0.005 0.210 -0.095 116.800 1.485 
0.125 0.254 0.132 -0.190 -0.002 0.193 -0.083 116.000 1.451 
0.115 0.234 0.129 -0.178 -0.002 0.178 -0.081 115.200 1.416 
0.103 0.217 0.115 -0.159 -0.005 0.166 -0.066 114.600 1.382 
0.076 0.171 0.093 -0.122 -0.010 0.134 -0.061 114.000 1.348 
0.061 0.132 0.066 -0.093 -0.005 0.103 -0.061 113.600 1.324 
0.044 0.110 0.059 -0.073 -0.010 0.088 -0.039 113.200 1.299 
0.034 0.073 0.037 -0.051 -0.002 0.056 -0.029 113.000 1.275 
0.022 0.071 0.044 -0.044 -0.012 0.061 -0.039 112.800 1.250 
0.017 0.068 0.039 -0.037 -0.017 0.061 -0.034 112.600 1.221 
0.015 0.042 0.027 -0.027 -0.005 0.034 -0.024 112.400 1.192 
0.010 0.029 0.020 -0.020 -0.005 0.024 -0.017 112.600 1.162 
-0.015 -0.034 -0.022 0.027 0.002 -0.027 -0.027 112.600 1.133 
-0.007 -0.034 -0.032 0.024 0.010 -0.029 -0.015 112.800 1.109 
-0.022 -0.054 -0.037 0.042 0.005 -0.042 -0.007 113.200 1.084 
-0.007 -0.056 -0.049 0.032 0.022 -0.051 -0.010 113.400 1.060 
-0.017 -0.054 -0.042 0.039 0.010 -0.044 -0.007 113.600 1.035 
-0.024 -0.051 -0.034 0.042 0.002 -0.039 -0.000 113.600 1.006 
-0.022 -0.061 -0.044 0.044 0.010 -0.049 -0.005 113.800 0.977 
-0.015 -0.068 -0.054 0.042 0.020 -0.061 0.012 113.600 0.947 
-0.027 -0.090 -0.063 0.059 0.020 -0.076 0.007 113.200 0.918 
-0.037 -0.088 -0.061 0.068 0.007 -0.068 0.012 112.800 0.889 
-0.029 -0.088 -0.066 0.063 0.015 -0.073 0.010 112.200 0.860 
-0.037 -0.090 -0.059 0.066 0.010 -0.071 0.007 111.400 0.830 
-0.034 -0.071 -0.046 0.059 0.002 -0.054 0.020 110.400 0.801 
-0.032 -0.063 -0.039 0.051 -0.000 -0.046 0.007 109.200 0.767 
-0.022 -0.066 -0.054 0.049 0.012 -0.054 0.010 107.800 0.733 
-0.027 -0.078 -0.059 0.056 0.012 -0.063 0.010 106.200 0.698 
-0.032 -0.088 -0.059 0.061 0.012 -0.071 0.005 104.400 0.664 
-0.037 -0.081 -0.051 0.063 0.005 -0.061 0.012 102.400 0.650 
-0.046 -0.073 -0.032 0.063 -0.010 -0.049 -0.002 100.400 0.635 
-0.029 -0.039 -0.020 0.039 -0.010 -0.024 0.005 98.400 0.620 
-0.034 -0.037 -0.005 0.037 -0.015 -0.020 -0.000 96.200 0.606 
-0.037 -0.042 -0.010 0.042 -0.015 -0.022 0.002 94.400 0.674 
-0.034 -0.068 -0.039 0.054 -0.000 -0.051 0.010 92.600 0.742 
-0.032 -0.081 -0.054 0.059 0.010 -0.063 0.020 91.400 0.811 
-0.029 -0.078 -0.054 0.056 0.010 -0.063 0.020 90.200 0.879 
-0.034 -0.073 -0.046 0.059 0.002 -0.056 0.010 89.800 0.977 
-0.037 -0.061 -0.034 0.054 -0.005 -0.042 0.007 89.200 1.074 
-0.037 -0.068 -0.034 0.054 -0.002 -0.049 0.005 89.200 1.172 
-0.029 -0.037 -0.010 0.034 -0.010 -0.022 0.005 89.200 1.270 
-0.032 -0.024 -0.000 0.032 -0.020 -0.007 -0.005 89.400 1.402 
-0.029 -0.027 -0.005 0.032 -0.015 -0.012 -0.010 89.600 1.534 
-0.022 -0.024 -0.000 0.022 -0.010 -0.012 -0.010 90.000 1.665 
-0.010 -0.010 -0.002 0.012 -0.005 -0.005 -0.007 90.400 1.797 
-0.000 -0.007 -0.015 0.007 0.005 -0.007 -0.007 91.000 1.949 
0.010 -0.020 -0.037 0.010 0.020 -0.024 -0.000 91.800 2.100 
-0.002 -0.032 -0.039 0.022 0.015 -0.029 0.002 92.600 2.252 
-0.000 -0.007 -0.007 0.005 0.005 -0.007 0.007 93.600 2.403 
0.010 0.002 -0.005 -0.007 0.010 -0.002 -0.000 94.800 2.540 
-0.015 0.007 0.015 0.007 -0.017 0.015 -0.010 96.000 2.676 
-0.012 0.017 0.022 0.002 -0.020 0.024 -0.015 97.200 2.813 
-0.007 0.010 0.017 -0.000 -0.012 0.015 -0.005 98.400 2.950 
-0.007 0.012 0.024 -0.005 -0.012 0.017 -0.017 99.400 3.057 
-0.015 0.024 0.042 -0.005 -0.027 0.032 -0.020 100.600 3.165 
-0.010 0.017 0.027 -0.002 -0.017 0.022 -0.024 101.600 3.272 
0.002 0.022 0.017 -0.010 -0.007 0.022 -0.039 102.600 3.380 
0.002 0.017 0.015 -0.010 -0.005 0.017 -0.046 103.200 3.453 
0.002 0.010 0.005 -0.005 -0.002 0.010 -0.024 103.800 3.526 
-0.012 -0.010 -0.002 0.015 -0.007 -0.002 -0.039 104.000 3.600 
0.010 -0.000 -0.015 -0.002 0.010 -0.005 -0.037 104.400 3.673 
0.020 -0.010 -0.039 -0.000 0.024 -0.020 -0.042 104.200 3.712 
0.022 -0.029 -0.056 0.007 0.037 -0.039 -0.054 104.200 3.751 
0.017 -0.037 -0.059 0.012 0.037 -0.044 -0.046 103.800 3.790 
-0.005 -0.046 -0.046 0.029 0.020 -0.044 -0.042 103.200 3.829 
0.007 -0.037 -0.054 0.020 0.027 -0.039 -0.032 102.400 3.849 
0.012 -0.039 -0.054 0.015 0.032 -0.044 -0.029 101.800 3.868 
-0.002 -0.068 -0.068 0.037 0.032 -0.066 -0.020 100.800 3.888 
-0.000 -0.088 -0.090 0.046 0.044 -0.088 -0.015 99.800 3.907 
-0.020 -0.134 -0.115 0.078 0.049 -0.125 -0.000 99.000 3.912 
-0.042 -0.129 -0.095 0.090 0.024 -0.107 0.012 98.000 3.917 
-0.039 -0.100 -0.061 0.071 0.012 -0.081 0.002 97.200 3.922 
-0.037 -0.090 -0.061 0.068 0.010 -0.071 0.010 96.200 3.927 
-0.049 -0.093 -0.046 0.073 -0.002 -0.068 0.007 95.400 3.922 
-0.049 -0.103 -0.059 0.078 0.002 -0.078 0.005 94.600 3.917 
-0.054 -0.107 -0.059 0.083 -0.000 -0.081 0.005 93.800 3.912 
-0.051 -0.093 -0.046 0.076 -0.005 -0.066 0.002 92.800 3.907 
-0.049 -0.107 -0.063 0.081 0.005 -0.083 0.007 92.200 3.897 
-0.046 -0.115 -0.071 0.083 0.012 -0.090 0.017 91.400 3.888 
-0.042 -0.127 -0.085 0.085 0.022 -0.105 0.024 90.800 3.878 
-0.037 -0.117 -0.085 0.081 0.022 -0.098 0.020 90.400 3.868 
-0.068 -0.151 -0.085 0.112 0.007 -0.117 0.017 90.000 3.849 
-0.063 -0.144 -0.085 0.107 0.010 -0.112 0.020 89.400 3.829 
-0.059 -0.149 -0.093 0.105 0.017 -0.120 0.017 89.200 3.810 
-0.061 -0.142 -0.081 0.103 0.010 -0.110 0.017 88.800 3.790 
-0.054 -0.112 -0.061 0.085 0.002 -0.085 0.024 88.400 3.756 
-0.051 -0.117 -0.066 0.085 0.007 -0.090 0.024 88.000 3.722 
-0.049 -0.117 -0.066 0.083 0.010 -0.093 0.034 87.600 3.687 
-0.049 -0.110 -0.059 0.078 0.007 -0.085 0.034 87.200 3.653 
-0.063 -0.105 -0.044 0.085 -0.010 -0.073 0.022 87.000 3.600 
-0.044 -0.105 -0.061 0.076 0.010 -0.083 0.017 86.800 3.546 
-0.042 -0.112 -0.066 0.076 0.015 -0.090 0.029 86.600 3.492 
-0.051 -0.110 -0.056 0.081 0.005 -0.083 0.024 86.400 3.438 
-0.046 -0.107 -0.059 0.076 0.007 -0.083 0.027 86.000 3.385 
-0.054 -0.110 -0.051 0.081 0.002 -0.083 0.039 85.600 3.331 
-0.078 -0.112 -0.037 0.098 -0.022 -0.073 0.061 85.000 3.277 
-0.059 -0.115 -0.059 0.088 -0.000 -0.085 0.083 84.400 3.223 
-0.044 -0.098 -0.054 0.071 0.005 -0.076 0.093 83.600 3.165 
-0.022 -0.015 0.005 0.020 -0.015 -0.002 0.073 82.600 3.106 
0.042 0.129 0.085 -0.083 -0.022 0.110 0.015 81.800 3.048 
0.103 0.188 0.090 -0.147 0.010 0.137 -0.049 80.800 2.989 
0.166 0.242 0.078 -0.205 0.046 0.159 -0.173 80.200 2.940 
0.266 0.354 0.085 -0.308 0.090 0.222 -0.320 79.400 2.891 
0.325 0.413 0.081 -0.364 0.120 0.252 -0.408 79.200 2.842 
0.303 0.379 0.076 -0.339 0.115 0.227 -0.425 78.800 2.794 
0.208 0.261 0.059 -0.237 0.078 0.159 -0.427 78.800 2.759 
0.066 0.154 0.083 -0.107 -0.010 0.122 -0.371 78.600 2.725 
-0.054 -0.037 0.005 0.051 -0.034 -0.010 -0.303 78.600 2.691 
-0.154 -0.183 -0.029 0.168 -0.061 -0.105 -0.237 78.600 2.657 
-0.205 -0.295 -0.083 0.247 -0.056 -0.193 -0.205 78.600 2.632 
-0.222 -0.364 -0.147 0.295 -0.039 -0.252 -0.176 78.600 2.608 
-0.237 -0.379 -0.147 0.310 -0.046 -0.259 -0.127 78.600 2.584 
-0.200 -0.339 -0.137 0.269 -0.029 -0.239 -0.095 78.800 2.559 
-0.188 -0.269 -0.078 0.227 -0.054 -0.173 -0.088 79.000 2.554 
-0.154 -0.205 -0.051 0.181 -0.051 -0.127 -0.061 79.200 2.549 
-0.120 -0.168 -0.046 0.144 -0.034 -0.107 -0.054 79.800 2.545 
-0.095 -0.127 -0.027 0.110 -0.032 -0.078 -0.042 80.200 2.540 
-0.073 -0.122 -0.044 0.095 -0.012 -0.085 -0.022 81.000 2.540 
-0.066 -0.110 -0.049 0.090 -0.010 -0.076 -0.017 81.600 2.540 
-0.054 -0.095 -0.046 0.078 -0.005 -0.068 -0.005 82.200 2.540 
-0.063 -0.105 -0.039 0.083 -0.010 -0.073 -0.002 82.800 2.540 
-0.056 -0.100 -0.039 0.076 -0.005 -0.071 0.005 83.400 2.540 
-0.032 -0.085 -0.054 0.059 0.012 -0.068 0.020 83.800 2.540 
-0.044 -0.088 -0.046 0.068 -0.000 -0.066 0.032 84.200 2.540 
-0.039 -0.103 -0.063 0.071 0.012 -0.083 0.032 84.400 2.540 
-0.037 -0.098 -0.056 0.066 0.012 -0.078 0.034 84.400 2.540 
-0.049 -0.105 -0.063 0.081 0.005 -0.081 0.042 84.200 2.540 
-0.024 -0.073 -0.049 0.049 0.012 -0.061 0.034 84.000 2.540 
-0.029 -0.076 -0.046 0.054 0.010 -0.061 0.027 83.600 2.540 
-0.020 -0.081 -0.056 0.049 0.022 -0.071 0.034 82.800 2.530 
-0.027 -0.068 -0.046 0.051 0.007 -0.054 0.024 82.000 2.520 
-0.029 -0.054 -0.022 0.042 -0.002 -0.039 0.024 81.200 2.510 
-0.032 -0.054 -0.020 0.042 -0.005 -0.037 0.020 80.200 2.501 
-0.020 -0.042 -0.012 0.027 0.002 -0.032 0.024 79.400 2.486 
-0.007 -0.059 -0.051 0.034 0.022 -0.054 0.012 78.600 2.471 
-0.005 -0.056 -0.054 0.032 0.024 -0.054 0.029 78.200 2.457 
-0.024 -0.059 -0.029 0.039 0.005 -0.046 0.012 77.600 2.442 
-0.007 -0.029 -0.017 0.017 0.007 -0.024 0.015 77.800 2.422 
0.005 -0.034 -0.042 0.017 0.022 -0.037 0.017 77.800 2.403 
0.015 -0.039 -0.056 0.015 0.034 -0.046 0.022 78.600 2.383 
0.005 -0.037 -0.034 0.012 0.024 -0.039 0.007 79.600 2.364 
0.005 -0.010 -0.012 0.002 0.010 -0.012 0.020 81.400 2.349 
0.005 0.007 -0.000 -0.005 0.002 0.005 0.012 83.200 2.335 
0.022 0.024 0.005 -0.024 0.010 0.015 -0.005 86.000 2.320 
0.027 0.015 -0.007 -0.022 0.020 0.002 -0.002 88.800 2.305 
0.034 0.032 0.002 -0.034 0.020 0.015 -0.002 92.200 2.286 
0.042 0.056 0.017 -0.049 0.015 0.037 -0.017 95.600 2.266 
0.046 0.071 0.024 -0.059 0.012 0.049 -0.020 99.400 2.247 
0.059 0.081 0.022 -0.068 0.020 0.051 -0.024 103.200 2.227 
0.068 0.100 0.034 -0.085 0.020 0.066 -0.020 107.000 2.212 
0.078 0.117 0.037 -0.095 0.020 0.078 -0.032 111.000 2.198 
0.085 0.137 0.049 -0.110 0.017 0.095 -0.034 114.400 2.183 
0.095 0.154 0.063 -0.127 0.020 0.107 -0.042 117.800 2.168 
0.098 0.164 0.068 -0.132 0.017 0.115 -0.049 120.600 2.144 
0.107 0.166 0.063 -0.139 0.024 0.112 -0.046 123.400 2.120 
0.112 0.193 0.083 -0.154 0.017 0.137 -0.059 125.400 2.095 
0.117 0.208 0.093 -0.164 0.015 0.149 -0.051 127.200 2.071 
0.115 0.205 0.093 -0.161 0.012 0.149 -0.051 128.200 2.042 
0.120 0.215 0.100 -0.168 0.012 0.156 -0.056 129.200 2.012 
0.132 0.237 0.107 -0.186 0.015 0.171 -0.063 129.200 1.983 
0.125 0.247 0.122 -0.186 0.002 0.186 -0.061 129.200 1.954 
0.129 0.254 0.125 -0.190 0.002 0.190 -0.073 128.200 1.919 
0.127 0.274 0.142 -0.198 -0.010 0.210 -0.076 127.200 1.885 
0.129 0.271 0.134 -0.195 -0.005 0.208 -0.081 125.600 1.851 
0.156 0.288 0.132 -0.222 0.012 0.210 -0.090 123.800 1.817 
0.156 0.313 0.161 -0.237 -0.000 0.234 -0.090 121.600 1.783 
0.127 0.293 0.161 -0.208 -0.020 0.230 -0.081 119.400 1.748 
0.134 0.286 0.149 -0.208 -0.007 0.220 -0.083 116.800 1.714 
0.139 0.286 0.149 -0.212 -0.002 0.217 -0.083 114.200 1.680 
0.125 0.256 0.134 -0.190 -0.002 0.195 -0.073 111.600 1.646 
0.112 0.232 0.120 -0.171 -0.002 0.176 -0.076 109.000 1.612 
0.090 0.203 0.110 -0.144 -0.010 0.159 -0.059 106.800 1.578 
0.085 0.173 0.081 -0.125 -0.000 0.132 -0.049 104.600 1.543 
0.066 0.144 0.073 -0.103 -0.005 0.112 -0.046 102.800 1.514 
0.066 0.139 0.073 -0.103 -0.002 0.107 -0.051 101.200 1.485 
0.049 0.115 0.061 -0.078 -0.007 0.090 -0.046 100.200 1.455 
0.024 0.090 0.059 -0.054 -0.020 0.078 -0.037 99.000 1.426 
0.037 0.100 0.059 -0.066 -0.012 0.083 -0.042 98.400 1.402 
-0.005 0.039 0.034 -0.012 -0.024 0.042 -0.024 97.600 1.377 
-0.010 0.010 0.017 0.002 -0.015 0.015 -0.022 97.200 1.353 
-0.002 0.015 0.017 -0.005 -0.010 0.017 -0.015 96.600 1.328 
-0.015 -0.007 0.007 0.012 -0.010 -0.000 -0.000 95.800 1.304 
-0.020 -0.007 0.007 0.017 -0.015 0.002 -0.005 95.000 1.280 
-0.027 0.002 0.020 0.017 -0.027 0.017 -0.017 93.800 1.255 
-0.024 -0.017 0.005 0.022 -0.015 -0.005 -0.010 92.600 1.231 
-0.034 -0.056 -0.029 0.049 -0.005 -0.039 -0.007 91.200 1.206 
-0.024 -0.051 -0.029 0.039 0.002 -0.039 -0.010 90.000 1.182 
-0.046 -0.044 -0.000 0.046 -0.024 -0.020 -0.012 89.200 1.158 
-0.039 -0.051 -0.012 0.046 -0.012 -0.032 -0.012 88.400 1.133 
-0.037 -0.044 -0.010 0.042 -0.015 -0.024 -0.010 88.400 1.099 
-0.029 -0.049 -0.027 0.044 -0.005 -0.034 -0.002 88.400 1.065 
-0.044 -0.056 -0.015 0.051 -0.015 -0.034 -0.005 89.200 1.031 
-0.042 -0.061 -0.020 0.051 -0.010 -0.039 0.012 90.000 0.996 
-0.042 -0.054 -0.015 0.049 -0.015 -0.032 0.010 90.800 0.972 
-0.046 -0.073 -0.032 0.063 -0.010 -0.049 0.007 91.600 0.947 
-0.032 -0.054 -0.022 0.044 -0.005 -0.037 0.015 91.800 0.923 
-0.049 -0.063 -0.020 0.059 -0.017 -0.039 0.007 92.200 0.899 
-0.044 -0.068 -0.027 0.059 -0.010 -0.046 0.005 91.800 0.889 
-0.032 -0.056 -0.024 0.044 -0.002 -0.039 0.015 91.400 0.879 
-0.044 -0.090 -0.049 0.068 0.002 -0.068 0.002 90.800 0.869 
-0.039 -0.085 -0.042 0.061 0.005 -0.066 0.002 90.200 0.860 
-0.049 -0.056 -0.005 0.051 -0.020 -0.032 0.002 90.000 0.894 
-0.042 -0.034 0.002 0.042 -0.024 -0.012 -0.000 89.600 0.928 
-0.044 -0.022 0.020 0.034 -0.032 -0.000 -0.010 89.200 0.962 
-0.049 -0.042 0.007 0.046 -0.027 -0.017 -0.002 89.000 0.996 
-0.042 -0.054 -0.012 0.049 -0.015 -0.032 0.007 88.400 1.070 
-0.044 -0.066 -0.027 0.059 -0.010 -0.044 0.015 88.000 1.143 
-0.059 -0.073 -0.012 0.066 -0.022 -0.044 0.017 87.600 1.216 
-0.032 -0.042 -0.007 0.037 -0.010 -0.024 0.012 87.200 1.289 
-0.042 -0.078 -0.034 0.059 -0.002 -0.056 0.015 87.200 1.407 
-0.046 -0.081 -0.032 0.063 -0.005 -0.056 0.020 87.000 1.524 
-0.046 -0.054 -0.010 0.051 -0.020 -0.029 0.012 87.000 1.641 
-0.049 -0.046 -0.005 0.051 -0.024 -0.022 0.005 86.800 1.758 
-0.039 -0.039 -0.010 0.044 -0.020 -0.020 0.002 86.600 1.905 
-0.022 -0.020 -0.002 0.024 -0.012 -0.007 -0.002 86.200 2.051 
-0.032 -0.012 0.012 0.027 -0.024 0.005 -0.010 86.000 2.198 
-0.027 -0.017 0.010 0.022 -0.017 -0.002 -0.007 85.600 2.344 
-0.032 -0.020 0.012 0.027 -0.022 -0.002 -0.005 86.000 2.496 
-0.020 -0.000 0.024 0.007 -0.020 0.010 -0.002 86.200 2.647 
-0.034 -0.002 0.027 0.022 -0.032 0.015 -0.012 87.000 2.799 
-0.022 0.007 0.029 0.007 -0.024 0.020 -0.015 88.000 2.950 
-0.017 0.032 0.054 -0.010 -0.032 0.042 -0.017 89.400 3.077 
-0.020 0.007 0.020 0.010 -0.022 0.017 0.002 90.800 3.204 
-0.017 -0.007 0.007 0.015 -0.012 0.002 -0.005 92.600 3.331 
-0.010 0.010 0.024 -0.002 -0.015 0.015 0.002 94.400 3.458 
-0.012 0.039 0.054 -0.015 -0.032 0.046 -0.012 96.600 3.614 
-0.027 0.061 0.088 -0.017 -0.056 0.076 -0.022 98.800 3.770 
-0.012 0.046 0.061 -0.017 -0.034 0.054 -0.032 101.000 3.927 
-0.000 0.042 0.042 -0.020 -0.020 0.042 -0.037 103.000 4.083 
-0.005 0.015 0.027 -0.007 -0.012 0.017 -0.024 104.600 4.117 
-0.010 0.024 0.037 -0.007 -0.022 0.029 -0.024 106.200 4.151 
-0.012 -0.000 0.015 0.005 -0.012 0.007 -0.024 107.400 4.186 
-0.010 -0.010 -0.000 0.010 -0.005 -0.005 -0.022 108.800 4.220 
-0.007 -0.034 -0.027 0.022 0.010 -0.029 -0.022 110.000 4.230 
0.005 -0.034 -0.039 0.015 0.022 -0.037 -0.027 111.200 4.239 
0.012 -0.020 -0.034 0.005 0.022 -0.024 -0.027 112.000 4.249 
-0.002 -0.039 -0.032 0.020 0.017 -0.037 -0.012 113.000 4.259 
0.005 -0.027 -0.029 0.010 0.020 -0.029 -0.020 113.400 4.264 
-0.005 -0.039 -0.032 0.022 0.015 -0.037 -0.012 113.800 4.269 
-0.002 -0.032 -0.027 0.017 0.015 -0.029 -0.012 113.200 4.274 
-0.039 -0.081 -0.037 0.059 0.002 -0.061 -0.012 112.800 4.278 
-0.029 -0.085 -0.051 0.056 0.015 -0.071 -0.007 111.000 4.278 
-0.046 -0.100 -0.046 0.071 0.005 -0.076 0.002 109.200 4.278 
-0.051 -0.098 -0.046 0.076 -0.002 -0.071 0.010 106.200 4.278 
-0.051 -0.100 -0.046 0.076 -0.000 -0.073 0.010 103.200 4.278 
-0.061 -0.103 -0.042 0.083 -0.010 -0.071 0.012 99.200 4.264 
-0.056 -0.093 -0.039 0.076 -0.010 -0.063 0.005 95.200 4.249 
-0.059 -0.122 -0.066 0.093 0.002 -0.093 0.007 91.000 4.234 
