I II III aVR aVL aVF V1 AO Resp SPO2
0.012 0.073 0.056 -0.039 -0.024 0.068 -0.032 146.200 -0.085 1.192 
0.027 0.061 0.029 -0.042 -0.002 0.049 -0.037 145.800 -0.083 1.138 
0.007 0.056 0.044 -0.029 -0.020 0.054 -0.027 145.600 -0.083 1.084 
0.002 0.056 0.049 -0.027 -0.024 0.056 -0.027 145.400 -0.083 1.031 
0.012 0.051 0.037 -0.029 -0.012 0.046 -0.027 145.200 -0.081 0.977 
0.012 0.044 0.029 -0.027 -0.010 0.039 -0.027 145.200 -0.081 0.967 
-0.005 0.032 0.029 -0.010 -0.020 0.034 -0.020 145.200 -0.078 0.957 
-0.010 0.024 0.027 -0.002 -0.022 0.029 -0.010 145.400 -0.078 0.947 
-0.007 0.010 0.015 -0.000 -0.012 0.015 -0.000 145.800 -0.073 0.938 
0.002 -0.000 -0.007 0.002 0.002 -0.000 0.010 146.200 -0.068 0.957 
0.005 -0.005 -0.017 0.005 0.007 -0.007 0.005 146.600 -0.063 0.977 
0.007 -0.010 -0.020 0.002 0.012 -0.012 0.005 147.200 -0.059 0.996 
0.012 -0.024 -0.049 0.012 0.024 -0.029 -0.015 147.800 -0.051 1.016 
0.002 -0.039 -0.054 0.024 0.022 -0.039 -0.012 148.400 -0.049 1.074 
0.007 -0.044 -0.063 0.024 0.029 -0.046 -0.002 149.200 -0.044 1.133 
0.007 -0.046 -0.063 0.024 0.032 -0.049 -0.002 150.000 -0.042 1.192 
0.005 -0.051 -0.068 0.029 0.032 -0.054 0.002 150.600 -0.037 1.250 
0.005 -0.056 -0.073 0.032 0.034 -0.059 0.010 151.200 -0.034 1.343 
0.010 -0.061 -0.083 0.032 0.042 -0.066 0.015 151.800 -0.029 1.436 
0.002 -0.063 -0.081 0.039 0.034 -0.063 0.012 152.400 -0.027 1.529 
-0.000 -0.068 -0.083 0.042 0.034 -0.068 0.017 152.800 -0.022 1.621 
-0.002 -0.066 -0.076 0.042 0.032 -0.063 0.017 153.000 -0.020 1.739 
-0.000 -0.076 -0.081 0.042 0.039 -0.076 0.017 153.200 -0.017 1.856 
-0.002 -0.076 -0.088 0.046 0.037 -0.073 0.020 153.000 -0.012 1.973 
0.007 -0.073 -0.083 0.034 0.044 -0.076 0.020 152.800 -0.010 2.090 
-0.000 -0.083 -0.085 0.044 0.042 -0.083 0.020 152.400 -0.010 2.208 
-0.010 -0.088 -0.090 0.056 0.034 -0.083 0.027 151.800 -0.007 2.325 
-0.005 -0.085 -0.088 0.049 0.039 -0.083 0.027 150.800 -0.007 2.442 
-0.005 -0.085 -0.090 0.051 0.039 -0.083 0.029 149.800 -0.002 2.559 
0.005 -0.078 -0.088 0.039 0.044 -0.081 0.029 148.400 -0.002 2.667 
0.012 -0.073 -0.088 0.032 0.049 -0.078 0.024 146.800 -0.000 2.774 
0.005 -0.073 -0.090 0.042 0.042 -0.076 0.027 145.000 -0.000 2.882 
-0.000 -0.078 -0.081 0.042 0.039 -0.078 0.037 142.800 0.002 2.989 
-0.007 -0.071 -0.071 0.044 0.029 -0.066 0.034 140.400 0.007 3.072 
-0.005 -0.071 -0.078 0.044 0.032 -0.068 0.029 137.800 0.010 3.155 
-0.005 -0.068 -0.073 0.042 0.029 -0.066 0.032 134.800 0.015 3.238 
-0.007 -0.063 -0.066 0.042 0.024 -0.059 0.029 131.600 0.017 3.321 
-0.015 -0.063 -0.059 0.044 0.017 -0.056 0.032 128.400 0.022 3.370 
-0.010 -0.061 -0.066 0.044 0.022 -0.056 0.032 124.800 0.024 3.419 
-0.010 -0.059 -0.059 0.039 0.020 -0.054 0.032 121.200 0.029 3.468 
-0.010 -0.054 -0.059 0.039 0.017 -0.049 0.027 117.600 0.032 3.516 
-0.010 -0.056 -0.059 0.039 0.020 -0.051 0.024 114.000 0.037 3.546 
-0.000 -0.054 -0.066 0.034 0.027 -0.054 0.017 110.600 0.039 3.575 
0.005 -0.054 -0.063 0.027 0.032 -0.056 0.020 107.200 0.044 3.604 
0.005 -0.051 -0.061 0.027 0.032 -0.054 0.010 104.200 0.046 3.634 
-0.020 -0.056 -0.042 0.042 0.010 -0.046 0.017 101.200 0.051 3.653 
-0.015 -0.054 -0.046 0.039 0.012 -0.046 0.012 98.600 0.059 3.673 
-0.010 -0.054 -0.044 0.032 0.017 -0.049 0.017 96.400 0.063 3.692 
-0.005 -0.049 -0.051 0.032 0.020 -0.046 0.010 94.600 0.071 3.712 
-0.007 -0.054 -0.054 0.034 0.020 -0.049 0.012 93.000 0.073 3.726 
-0.005 -0.049 -0.054 0.032 0.020 -0.046 0.010 91.800 0.078 3.741 
-0.007 -0.044 -0.042 0.029 0.015 -0.039 0.017 91.000 0.083 3.756 
-0.000 -0.042 -0.046 0.024 0.022 -0.042 0.015 90.600 0.088 3.770 
-0.007 -0.049 -0.051 0.034 0.017 -0.044 0.012 90.400 0.090 3.790 
-0.010 -0.046 -0.044 0.032 0.015 -0.042 0.007 90.800 0.090 3.810 
-0.010 -0.046 -0.046 0.034 0.015 -0.042 0.012 91.200 0.093 3.829 
-0.015 -0.049 -0.042 0.037 0.010 -0.042 0.015 91.800 0.095 3.849 
-0.005 -0.046 -0.046 0.029 0.020 -0.044 0.015 92.600 0.093 3.863 
-0.002 -0.046 -0.054 0.029 0.022 -0.044 0.017 93.400 0.093 3.878 
-0.010 -0.042 -0.046 0.034 0.012 -0.037 0.015 94.200 0.090 3.893 
-0.002 -0.044 -0.046 0.027 0.020 -0.042 -0.000 95.000 0.088 3.907 
-0.005 -0.034 -0.037 0.024 0.012 -0.032 -0.005 95.600 0.088 3.922 
-0.012 -0.029 -0.022 0.024 0.002 -0.022 0.002 96.200 0.088 3.937 
-0.007 -0.012 -0.012 0.015 -0.000 -0.007 -0.007 96.600 0.085 3.951 
-0.007 -0.007 -0.002 0.010 -0.002 -0.002 -0.017 96.800 0.083 3.966 
-0.002 0.007 0.007 -0.000 -0.005 0.010 -0.032 96.800 0.081 3.961 
-0.000 0.002 -0.000 -0.000 -0.000 0.002 -0.037 96.600 0.076 3.956 
-0.010 -0.005 0.002 0.010 -0.007 -0.000 -0.037 96.200 0.071 3.951 
-0.007 -0.005 -0.007 0.012 -0.005 -0.000 -0.027 95.600 0.066 3.946 
-0.010 0.002 0.005 0.007 -0.010 0.007 -0.029 94.800 0.066 3.932 
0.015 0.032 0.010 -0.020 -0.000 0.024 -0.034 94.000 0.063 3.917 
0.015 0.044 0.022 -0.024 -0.007 0.037 -0.042 92.800 0.063 3.902 
0.029 0.054 0.020 -0.039 0.002 0.039 -0.049 91.600 0.061 3.888 
0.042 0.059 0.017 -0.049 0.012 0.039 -0.059 90.400 0.056 3.853 
0.044 0.046 0.005 -0.046 0.022 0.024 -0.054 89.000 0.051 3.819 
0.039 0.046 0.007 -0.042 0.017 0.027 -0.044 87.600 0.046 3.785 
0.022 0.046 0.020 -0.032 -0.000 0.037 -0.044 86.000 0.042 3.751 
0.017 0.034 0.012 -0.022 -0.000 0.027 -0.039 84.600 0.042 3.707 
0.017 0.024 0.007 -0.020 0.005 0.017 -0.046 83.200 0.042 3.663 
0.007 0.010 -0.007 -0.002 0.002 0.007 -0.027 81.800 0.042 3.619 
0.015 -0.002 -0.029 -0.000 0.017 -0.010 -0.024 80.400 0.042 3.575 
0.012 -0.029 -0.049 0.012 0.027 -0.034 -0.005 79.200 0.039 3.531 
-0.007 -0.059 -0.063 0.039 0.022 -0.054 0.015 78.200 0.037 3.487 
-0.029 -0.061 -0.044 0.051 0.002 -0.046 0.032 77.200 0.034 3.443 
-0.020 -0.046 -0.037 0.039 0.005 -0.037 0.037 76.200 0.032 3.399 
-0.012 -0.044 -0.042 0.034 0.010 -0.037 0.029 75.400 0.032 3.350 
-0.012 -0.066 -0.068 0.046 0.022 -0.059 0.039 74.600 0.032 3.302 
-0.029 -0.083 -0.066 0.063 0.012 -0.068 0.054 74.200 0.032 3.253 
-0.027 -0.100 -0.081 0.068 0.024 -0.085 0.044 73.600 0.032 3.204 
-0.032 -0.090 -0.071 0.068 0.015 -0.073 0.051 73.200 0.032 3.165 
-0.029 -0.085 -0.068 0.063 0.015 -0.071 0.056 73.000 0.032 3.126 
-0.029 -0.081 -0.066 0.063 0.012 -0.066 0.042 72.800 0.029 3.087 
-0.024 -0.085 -0.071 0.061 0.020 -0.073 0.044 72.600 0.027 3.048 
-0.020 -0.088 -0.073 0.056 0.024 -0.078 0.046 72.600 0.024 3.013 
-0.029 -0.098 -0.076 0.068 0.020 -0.083 0.049 72.600 0.020 2.979 
-0.022 -0.090 -0.076 0.061 0.024 -0.078 0.044 72.600 0.017 2.945 
-0.024 -0.076 -0.059 0.054 0.015 -0.063 0.051 72.600 0.012 2.911 
-0.027 -0.068 -0.046 0.051 0.007 -0.054 0.049 72.600 0.007 2.867 
-0.020 -0.066 -0.056 0.049 0.015 -0.056 0.044 72.600 -0.000 2.823 
-0.022 -0.093 -0.071 0.059 0.024 -0.081 0.051 72.800 -0.002 2.779 
-0.024 -0.112 -0.100 0.076 0.032 -0.100 0.071 72.800 -0.010 2.735 
-0.032 -0.117 -0.093 0.078 0.027 -0.100 0.068 72.800 -0.015 2.716 
-0.039 -0.112 -0.081 0.081 0.017 -0.093 0.095 72.600 -0.022 2.696 
-0.044 -0.105 -0.068 0.078 0.010 -0.083 0.107 72.600 -0.027 2.676 
-0.044 -0.061 -0.022 0.056 -0.012 -0.039 0.110 72.400 -0.032 2.657 
-0.010 0.046 0.049 -0.015 -0.032 0.051 0.068 72.400 -0.039 2.637 
0.073 0.239 0.161 -0.154 -0.046 0.203 -0.054 72.200 -0.044 2.618 
0.193 0.464 0.269 -0.327 -0.039 0.369 -0.227 71.800 -0.049 2.598 
0.322 0.728 0.408 -0.525 -0.042 0.567 -0.474 71.600 -0.056 2.579 
0.418 0.989 0.574 -0.703 -0.076 0.781 -0.728 71.200 -0.063 2.554 
0.435 0.928 0.484 -0.676 -0.029 0.711 -0.811 70.800 -0.071 2.530 
0.342 0.589 0.247 -0.464 0.049 0.418 -0.659 70.600 -0.081 2.505 
0.125 0.100 -0.032 -0.107 0.076 0.039 -0.359 70.200 -0.088 2.481 
0.037 -0.161 -0.210 0.068 0.117 -0.178 -0.159 69.600 -0.093 2.457 
-0.005 -0.205 -0.205 0.107 0.098 -0.203 -0.088 69.200 -0.098 2.432 
-0.044 -0.217 -0.183 0.137 0.066 -0.195 -0.042 68.800 -0.103 2.408 
-0.051 -0.178 -0.134 0.120 0.039 -0.151 -0.042 68.400 -0.107 2.383 
-0.037 -0.098 -0.071 0.073 0.012 -0.078 -0.022 67.800 -0.110 2.359 
-0.015 -0.051 -0.042 0.037 0.012 -0.044 0.007 67.400 -0.112 2.335 
-0.017 -0.044 -0.039 0.037 0.005 -0.034 0.020 67.000 -0.115 2.310 
0.002 -0.037 -0.046 0.022 0.022 -0.037 0.022 66.600 -0.117 2.286 
0.007 -0.042 -0.049 0.017 0.029 -0.044 0.032 66.200 -0.122 2.261 
-0.002 -0.042 -0.051 0.029 0.020 -0.039 0.037 65.800 -0.125 2.237 
-0.005 -0.054 -0.059 0.034 0.022 -0.051 0.034 65.400 -0.129 2.212 
-0.000 -0.066 -0.071 0.037 0.034 -0.066 0.039 65.000 -0.132 2.188 
-0.015 -0.068 -0.068 0.049 0.020 -0.061 0.039 64.600 -0.303 2.159 
-0.012 -0.076 -0.068 0.046 0.027 -0.068 0.039 64.400 -0.303 2.129 
-0.005 -0.071 -0.073 0.042 0.032 -0.068 0.042 64.000 -0.474 2.100 
-0.020 -0.068 -0.056 0.049 0.015 -0.059 0.034 63.800 -0.474 2.071 
-0.020 -0.068 -0.059 0.049 0.015 -0.059 0.037 63.400 -0.303 2.046 
-0.024 -0.054 -0.042 0.046 0.002 -0.042 0.032 63.200 -0.303 2.022 
-0.002 -0.027 -0.034 0.020 0.012 -0.024 0.020 63.000 -0.132 1.998 
-0.012 -0.037 -0.027 0.027 0.007 -0.029 0.024 62.800 -0.132 1.973 
-0.024 -0.034 -0.024 0.037 -0.007 -0.022 0.027 62.600 -0.132 1.949 
-0.017 -0.037 -0.029 0.032 0.002 -0.027 0.029 62.600 -0.129 1.924 
-0.002 -0.034 -0.039 0.022 0.015 -0.032 0.032 62.400 -0.129 1.900 
-0.007 -0.046 -0.049 0.032 0.017 -0.042 0.037 62.400 -0.127 1.875 
-0.027 -0.066 -0.051 0.054 0.007 -0.051 0.037 62.200 -0.127 1.856 
-0.017 -0.051 -0.044 0.039 0.010 -0.042 0.034 62.200 -0.127 1.836 
-0.002 -0.046 -0.046 0.027 0.022 -0.044 0.020 62.200 -0.127 1.817 
0.005 -0.044 -0.056 0.024 0.027 -0.046 0.034 62.400 -0.127 1.797 
-0.017 -0.037 -0.022 0.029 0.002 -0.027 0.034 62.400 -0.125 1.778 
-0.032 -0.049 -0.024 0.044 -0.007 -0.032 0.024 62.600 -0.120 1.758 
-0.015 -0.029 -0.020 0.024 -0.000 -0.022 0.022 63.000 -0.117 1.739 
-0.005 -0.022 -0.024 0.017 0.007 -0.020 0.015 63.600 -0.115 1.719 
-0.012 -0.010 -0.002 0.015 -0.007 -0.002 0.015 64.200 -0.115 1.700 
-0.022 -0.022 -0.000 0.022 -0.010 -0.010 0.017 65.000 -0.115 1.680 
-0.022 -0.017 -0.002 0.024 -0.012 -0.005 0.022 66.200 -0.115 1.661 
-0.015 -0.002 0.005 0.012 -0.012 0.005 0.015 67.600 -0.115 1.641 
-0.000 -0.007 -0.010 0.005 0.005 -0.007 0.002 69.400 -0.112 1.621 
-0.017 -0.017 -0.007 0.022 -0.007 -0.007 0.012 71.400 -0.112 1.602 
-0.000 -0.012 -0.015 0.007 0.007 -0.012 0.017 73.800 -0.110 1.582 
-0.000 -0.000 -0.005 0.002 -0.000 -0.000 0.020 76.400 -0.107 1.563 
-0.002 -0.005 -0.010 0.007 -0.000 -0.002 0.012 79.400 -0.107 1.543 
-0.002 -0.012 -0.012 0.010 0.005 -0.010 0.017 82.800 -0.107 1.524 
-0.010 -0.002 -0.000 0.010 -0.007 0.002 0.015 86.200 -0.107 1.504 
-0.000 0.017 0.015 -0.007 -0.007 0.017 0.002 90.000 -0.107 1.485 
0.007 0.027 0.020 -0.017 -0.005 0.024 -0.010 94.000 -0.107 1.465 
-0.005 0.034 0.037 -0.012 -0.022 0.037 -0.010 98.000 -0.107 1.446 
-0.002 0.046 0.046 -0.020 -0.024 0.049 -0.012 102.200 -0.105 1.426 
-0.007 0.042 0.044 -0.015 -0.027 0.046 -0.007 106.400 -0.103 1.407 
-0.002 0.037 0.037 -0.015 -0.020 0.039 -0.005 110.600 -0.103 1.387 
-0.005 0.024 0.024 -0.007 -0.017 0.027 -0.000 114.600 -0.103 1.368 
-0.007 0.034 0.029 -0.007 -0.024 0.039 -0.002 118.600 -0.103 1.348 
0.002 0.037 0.037 -0.020 -0.015 0.037 -0.010 122.400 -0.100 1.328 
-0.005 0.042 0.044 -0.017 -0.024 0.044 -0.010 125.800 -0.098 1.314 
0.012 0.049 0.037 -0.029 -0.012 0.044 -0.012 129.000 -0.095 1.299 
-0.017 0.054 0.071 -0.017 -0.044 0.063 -0.012 131.800 -0.093 1.284 
-0.027 0.059 0.081 -0.012 -0.056 0.073 -0.012 134.400 -0.088 1.270 
-0.015 0.063 0.076 -0.022 -0.046 0.071 -0.020 136.400 -0.085 1.255 
-0.005 0.066 0.066 -0.027 -0.037 0.068 -0.015 138.200 -0.081 1.241 
0.005 0.066 0.066 -0.037 -0.027 0.063 -0.022 139.600 -0.078 1.226 
0.012 0.068 0.054 -0.039 -0.022 0.063 -0.022 140.800 -0.073 1.211 
0.022 0.066 0.042 -0.042 -0.010 0.056 -0.024 141.600 -0.071 1.197 
-0.000 0.068 0.066 -0.032 -0.034 0.068 -0.024 142.000 -0.066 1.182 
0.005 0.078 0.071 -0.039 -0.034 0.076 -0.029 142.400 -0.061 1.167 
-0.010 0.066 0.078 -0.029 -0.042 0.071 -0.037 142.400 -0.056 1.153 
-0.002 0.063 0.068 -0.032 -0.034 0.066 -0.032 142.200 -0.054 1.133 
0.002 0.085 0.073 -0.039 -0.039 0.085 -0.042 142.000 -0.051 1.114 
0.005 0.071 0.061 -0.034 -0.029 0.068 -0.029 141.600 -0.051 1.094 
0.005 0.063 0.054 -0.032 -0.027 0.061 -0.017 141.000 -0.046 1.074 
0.010 0.068 0.061 -0.039 -0.024 0.063 -0.027 140.600 -0.044 1.045 
0.007 0.078 0.066 -0.039 -0.032 0.076 -0.022 140.000 -0.039 1.016 
-0.012 0.049 0.056 -0.015 -0.037 0.056 -0.022 139.600 -0.037 0.987 
-0.000 0.039 0.039 -0.020 -0.020 0.039 -0.020 139.200 -0.032 0.957 
0.002 0.039 0.032 -0.017 -0.017 0.039 -0.022 139.000 -0.029 0.938 
0.002 0.046 0.039 -0.022 -0.020 0.046 -0.017 138.800 -0.024 0.918 
-0.010 0.044 0.051 -0.015 -0.032 0.049 -0.012 138.800 -0.020 0.899 
-0.022 0.029 0.046 -0.000 -0.037 0.042 -0.012 139.000 -0.015 0.879 
-0.010 0.012 0.017 0.002 -0.015 0.017 0.005 139.200 -0.005 0.879 
-0.024 -0.012 -0.000 0.024 -0.017 -0.000 0.015 139.600 -0.000 0.879 
-0.029 -0.037 -0.015 0.037 -0.010 -0.022 0.015 140.000 0.007 0.879 
-0.042 -0.027 0.010 0.037 -0.027 -0.005 -0.002 140.600 0.017 0.879 
-0.032 -0.015 0.005 0.029 -0.024 0.002 -0.000 141.200 0.024 0.977 
-0.039 -0.034 -0.002 0.042 -0.022 -0.015 0.017 142.000 0.032 1.074 
-0.042 -0.054 -0.020 0.051 -0.015 -0.032 0.020 142.600 0.039 1.172 
-0.027 -0.037 -0.012 0.034 -0.007 -0.022 0.020 143.400 0.046 1.270 
-0.044 -0.039 -0.002 0.046 -0.024 -0.017 0.017 144.200 0.059 1.372 
-0.039 -0.032 -0.005 0.042 -0.022 -0.012 0.022 144.800 0.071 1.475 
-0.027 -0.046 -0.027 0.042 -0.002 -0.032 0.020 145.400 0.081 1.578 
-0.037 -0.056 -0.029 0.051 -0.007 -0.037 0.020 145.800 0.095 1.680 
-0.037 -0.063 -0.037 0.056 -0.005 -0.044 0.037 146.200 0.103 1.807 
-0.054 -0.061 -0.022 0.066 -0.022 -0.034 0.032 146.400 0.110 1.934 
-0.051 -0.061 -0.022 0.063 -0.020 -0.034 0.027 146.400 0.117 2.061 
-0.039 -0.039 -0.007 0.044 -0.020 -0.020 0.024 146.000 0.127 2.188 
-0.037 -0.044 -0.015 0.044 -0.015 -0.024 0.034 145.600 0.305 2.315 
-0.024 -0.066 -0.046 0.049 0.010 -0.054 0.032 144.800 0.313 2.442 
-0.024 -0.073 -0.054 0.051 0.012 -0.061 0.037 143.800 0.491 2.569 
-0.037 -0.076 -0.049 0.061 0.002 -0.056 0.024 142.400 0.501 2.696 
-0.020 -0.068 -0.061 0.051 0.015 -0.059 0.027 140.600 0.339 2.803 
-0.042 -0.056 -0.020 0.051 -0.012 -0.034 0.024 138.600 0.349 2.911 
-0.027 -0.032 -0.015 0.034 -0.010 -0.017 0.024 136.400 0.188 3.018 
-0.029 -0.037 -0.015 0.037 -0.010 -0.022 0.032 133.800 0.198 3.126 
-0.042 -0.056 -0.022 0.054 -0.012 -0.034 0.032 130.800 0.203 3.209 
-0.029 -0.066 -0.046 0.054 0.005 -0.051 0.039 127.600 0.208 3.292 
-0.027 -0.063 -0.046 0.051 0.005 -0.049 0.044 124.200 0.212 3.375 
-0.032 -0.078 -0.051 0.059 0.007 -0.061 0.024 120.800 0.217 3.458 
-0.032 -0.076 -0.049 0.056 0.007 -0.059 0.027 117.200 0.222 3.512 
-0.024 -0.034 -0.015 0.032 -0.007 -0.022 0.020 113.600 0.227 3.565 
-0.034 -0.027 -0.002 0.037 -0.020 -0.010 0.002 110.200 0.230 3.619 
-0.022 -0.022 -0.007 0.027 -0.010 -0.010 0.007 106.800 0.237 3.673 
-0.012 -0.027 -0.022 0.024 0.002 -0.020 0.005 103.600 0.239 3.702 
-0.020 -0.037 -0.022 0.032 -0.000 -0.027 0.022 100.800 0.244 3.731 
-0.007 -0.037 -0.037 0.027 0.012 -0.032 0.010 98.200 0.247 3.761 
-0.020 -0.042 -0.027 0.034 0.002 -0.032 0.010 95.800 0.252 3.790 
-0.024 -0.020 -0.000 0.024 -0.015 -0.007 0.007 93.800 0.252 3.810 
-0.020 -0.024 -0.015 0.027 -0.007 -0.015 0.010 92.200 0.252 3.829 
-0.010 -0.010 -0.010 0.015 -0.005 -0.005 0.002 91.000 0.254 3.849 
-0.015 -0.007 0.005 0.012 -0.010 -0.000 0.015 90.200 0.254 3.868 
-0.007 -0.005 0.002 0.007 -0.005 -0.000 0.012 89.800 0.259 3.888 
-0.010 0.002 0.015 0.002 -0.010 0.007 -0.000 89.600 0.261 3.907 
-0.012 -0.007 0.002 0.012 -0.007 -0.000 -0.002 89.800 0.266 3.927 
-0.002 -0.010 -0.010 0.007 0.002 -0.007 -0.000 90.200 0.269 3.946 
-0.012 -0.024 -0.017 0.022 -0.000 -0.017 0.007 90.800 0.271 3.966 
-0.037 -0.029 0.007 0.034 -0.022 -0.010 0.012 91.600 0.274 3.985 
-0.037 -0.032 -0.000 0.037 -0.020 -0.012 -0.000 92.600 0.276 4.005 
-0.034 -0.020 0.010 0.029 -0.024 -0.002 0.007 93.400 0.278 4.024 
-0.010 -0.024 -0.017 0.020 0.002 -0.020 0.005 94.200 0.283 4.044 
-0.034 -0.022 0.005 0.032 -0.022 -0.005 0.005 95.000 0.286 4.063 
-0.024 -0.007 0.015 0.017 -0.020 0.005 -0.002 95.600 0.291 4.083 
-0.032 -0.007 0.017 0.024 -0.027 0.010 -0.002 96.000 0.298 4.103 
-0.022 0.002 0.027 0.010 -0.022 0.015 -0.017 96.200 0.303 4.122 
-0.015 0.005 0.020 0.005 -0.017 0.012 -0.024 96.400 0.308 4.142 
-0.017 0.022 0.039 -0.002 -0.027 0.032 -0.027 96.200 0.313 4.161 
-0.024 0.029 0.051 -0.000 -0.039 0.042 -0.032 96.000 0.317 4.181 
-0.032 0.032 0.068 -0.002 -0.046 0.049 -0.032 95.600 0.322 4.181 
-0.007 0.039 0.046 -0.015 -0.027 0.044 -0.032 95.000 0.327 4.181 
-0.005 0.039 0.049 -0.020 -0.024 0.042 -0.034 94.200 0.330 4.181 
-0.000 0.020 0.027 -0.012 -0.010 0.020 -0.034 93.200 0.337 4.181 
-0.000 0.027 0.029 -0.015 -0.012 0.027 -0.044 92.200 0.339 4.171 
0.012 0.059 0.044 -0.034 -0.017 0.054 -0.054 91.000 0.342 4.161 
0.034 0.068 0.039 -0.054 -0.000 0.051 -0.068 89.800 0.347 4.151 
0.007 0.066 0.061 -0.037 -0.024 0.063 -0.071 88.400 0.352 4.142 
0.007 0.081 0.073 -0.044 -0.032 0.078 -0.066 87.000 0.354 4.107 
0.020 0.085 0.073 -0.056 -0.022 0.076 -0.059 85.600 0.357 4.073 
0.017 0.085 0.066 -0.049 -0.024 0.078 -0.056 84.200 0.359 4.039 
0.027 0.066 0.044 -0.049 -0.005 0.054 -0.051 82.800 0.364 4.005 
0.010 0.029 0.022 -0.020 -0.005 0.024 -0.034 81.600 0.369 3.966 
-0.005 0.015 0.020 -0.005 -0.012 0.017 -0.020 80.400 0.376 3.927 
-0.005 0.015 0.020 -0.005 -0.012 0.017 -0.012 79.400 0.381 3.888 
-0.007 -0.012 -0.010 0.012 -0.000 -0.007 -0.002 78.400 0.388 3.849 
-0.012 -0.024 -0.017 0.022 -0.000 -0.017 0.012 77.400 0.393 3.795 
-0.032 -0.032 -0.000 0.032 -0.015 -0.015 0.024 76.600 0.396 3.741 
-0.042 -0.029 0.007 0.039 -0.027 -0.007 0.027 76.000 0.400 3.687 
-0.039 -0.032 -0.000 0.039 -0.022 -0.012 0.027 75.400 0.403 3.634 
-0.039 -0.044 -0.005 0.042 -0.017 -0.024 0.027 75.000 0.408 3.580 
-0.044 -0.066 -0.029 0.059 -0.010 -0.044 0.044 74.600 0.413 3.526 
-0.032 -0.059 -0.037 0.051 -0.002 -0.042 0.032 74.400 0.415 3.473 
-0.039 -0.063 -0.032 0.056 -0.007 -0.044 0.042 74.200 0.422 3.419 
-0.029 -0.073 -0.046 0.054 0.007 -0.059 0.042 74.000 0.427 3.375 
-0.027 -0.059 -0.034 0.044 0.002 -0.044 0.042 74.000 0.430 3.331 
-0.034 -0.066 -0.032 0.051 -0.000 -0.049 0.046 73.800 0.435 3.287 
-0.039 -0.071 -0.032 0.056 -0.002 -0.051 0.042 73.800 0.440 3.243 
-0.046 -0.056 -0.020 0.056 -0.017 -0.032 0.037 73.800 0.442 3.199 
-0.037 -0.059 -0.024 0.049 -0.007 -0.039 0.032 73.800 0.444 3.155 
-0.037 -0.071 -0.039 0.056 -0.000 -0.051 0.039 74.000 0.447 3.111 
-0.042 -0.076 -0.034 0.059 -0.002 -0.054 0.042 74.000 0.449 3.067 
-0.046 -0.066 -0.024 0.059 -0.012 -0.042 0.034 73.800 0.452 3.038 
-0.054 -0.088 -0.034 0.071 -0.010 -0.061 0.029 73.800 0.454 3.009 
-0.044 -0.078 -0.037 0.063 -0.005 -0.056 0.042 73.800 0.457 2.979 
-0.049 -0.098 -0.049 0.073 -0.000 -0.073 0.049 73.600 0.459 2.950 
-0.061 -0.100 -0.049 0.085 -0.010 -0.068 0.076 73.400 0.459 2.926 
-0.063 -0.090 -0.027 0.078 -0.017 -0.059 0.085 73.200 0.459 2.901 
-0.063 -0.020 0.044 0.042 -0.054 0.012 0.085 73.000 0.459 2.877 
-0.012 0.117 0.137 -0.056 -0.071 0.125 0.022 72.800 0.459 2.852 
0.073 0.339 0.274 -0.210 -0.095 0.303 -0.110 72.600 0.459 2.828 
0.186 0.611 0.437 -0.403 -0.120 0.518 -0.288 72.400 0.459 2.803 
0.308 0.894 0.596 -0.606 -0.139 0.740 -0.520 72.000 0.457 2.779 
0.369 1.192 0.821 -0.779 -0.227 1.009 -0.774 71.800 0.454 2.755 
0.364 1.096 0.733 -0.730 -0.183 0.916 -0.825 71.400 0.457 2.716 
0.244 0.686 0.444 -0.466 -0.098 0.564 -0.630 71.200 0.457 2.676 
0.083 0.090 0.020 -0.093 0.039 0.049 -0.313 70.800 0.457 2.637 
-0.005 -0.195 -0.183 0.098 0.093 -0.193 -0.132 70.400 0.459 2.598 
-0.054 -0.244 -0.188 0.149 0.068 -0.217 -0.054 70.200 0.457 2.574 
-0.066 -0.242 -0.173 0.154 0.056 -0.208 -0.017 69.800 0.454 2.549 
-0.078 -0.147 -0.071 0.115 -0.005 -0.107 -0.029 69.400 0.452 2.525 
-0.051 -0.046 0.007 0.049 -0.027 -0.020 -0.029 69.200 0.449 2.501 
-0.020 -0.007 0.015 0.012 -0.015 0.002 -0.010 68.800 0.447 2.476 
-0.012 -0.015 -0.000 0.012 -0.005 -0.007 -0.002 68.400 0.444 2.452 
-0.012 -0.034 -0.020 0.022 0.005 -0.027 -0.010 68.000 0.444 2.427 
-0.007 -0.037 -0.027 0.022 0.012 -0.032 -0.007 67.600 0.440 2.403 
-0.020 -0.032 -0.015 0.027 -0.002 -0.022 0.002 67.200 0.437 2.374 
-0.024 -0.037 -0.010 0.029 -0.005 -0.024 0.005 66.800 0.435 2.344 
-0.020 -0.039 -0.027 0.034 -0.000 -0.029 0.010 66.400 0.432 2.315 
-0.015 -0.029 -0.024 0.027 -0.000 -0.022 0.007 66.000 0.430 2.286 
-0.027 -0.029 -0.005 0.029 -0.012 -0.015 0.012 65.600 0.427 2.261 
-0.022 -0.024 -0.007 0.027 -0.010 -0.012 0.015 65.000 0.427 2.237 
